946994400;13131.0105
946998000;13002.8498
947001600;13305.9282
947005200;14307.5879
947008800;14538.3075
947012400;14306.9159
947016000;13833.7902
947019600;13279.0769
947023200;12284.0692
947026800;11072.9477
947030400;10228.0465
947034000;9937.4561
947037600;9805.2811
947041200;9893.8042
947044800;10119.9363
947048400;10688.4776
947052000;12031.1733
947055600;14878.7845
947059200;17564.1652
947062800;18213.4586
947066400;18277.2474
947070000;18244.0027
947073600;17599.533
947077200;17638.3172
947080800;17623.6409
947084400;17400.348
947088000;16866.2117
947091600;16569.2826
947095200;16464.7381
947098800;16286.1272
947102400;15322.5541
947106000;14071.078
947109600;12694.7602
947113200;11395.4114
947116800;10318.1241
947120400;9977.5436
947124000;9923.4615
947127600;9980.702
947131200;10173.7505
947134800;10774.9865
947138400;12186.8011
947142000;15057.6939
947145600;17556.1123
947149200;17964.9014
947152800;17931.697
947156400;17934.587
947160000;17419.1936
947163600;17627.8484
947167200;17646.5594
947170800;17346.6327
947174400;16743.1362
947178000;16387.3276
947181600;16236.2371
947185200;16046.0197
947188800;15304.2084
947192400;14138.8671
947196000;12663.4124
947199600;11408.4055
947203200;10343.8557
947206800;9994.4119
947210400;9931.7333
947214000;9998.7389
947217600;10110.7695
947221200;10618.6837
947224800;11931.1571
947228400;14841.7831
947232000;17536.1144
947235600;17967.9201
947239200;18056.0887
947242800;18076.2172
947246400;17586.0015
947250000;17863.8057
947253600;17988.8679
947257200;17636.7963
947260800;17064.5784
947264400;16717.5928
947268000;16549.8147
947271600;16202.1597
947275200;15323.1211
947278800;14231.4158
947282400;13057.3009
947286000;11652.4569
947289600;10612.858
947293200;10189.0655
947296800;10086.6903
947300400;10143.7651
947304000;10310.6714
947307600;10828.1438
947311200;12263.2088
947314800;15195.1454
947318400;17790.9484
947322000;18353.4656
947325600;18354.6153
947329200;18285.2222
947332800;17768.01
947336400;17891.5635
947340000;17947.8328
947343600;17700.2656
947347200;17112.0801
947350800;16742.4445
947354400;16573.4602
947358000;16236.0179
947361600;15372.3303
947365200;14159.0608
947368800;12775.0935
947372400;11580.6568
947376000;10615.6799
947379600;10227.8968
947383200;10088.5979
947386800;10154.0611
947390400;10303.3787
947394000;10882.2514
947397600;12297.0393
947401200;15119.2222
947404800;17670.506
947408400;18156.224
947412000;18093.6704
947415600;18127.3633
947419200;17599.8609
947422800;17536.6642
947426400;17429.3535
947430000;16918.4841
947433600;16456.319
947437200;16425.8586
947440800;16182.3988
947444400;15773.7404
947448000;15034.427
947451600;13913.5375
947455200;12929.3167
947458800;11872.9206
947462400;10664.7038
947466000;10135.6575
947469600;9928.3323
947473200;9985.5805
947476800;10095.2141
947480400;10551.0043
947484000;11238.5276
947487600;12259.965
947491200;13133.3277
947494800;13774.3869
947498400;14323.8545
947502000;14505.344
947505600;14256.7326
947509200;14118.6793
947512800;13963.168
947516400;13834.6995
947520000;14057.5583
947523600;14822.8345
947527200;14825.4762
947530800;14625.3731
947534400;14032.4425
947538000;13273.8001
947541600;12587.4936
947545200;11674.6536
947548800;10663.1811
947552400;10160.5581
947556000;9898.3817
947559600;9908.5569
947563200;10006.5695
947566800;10404.2199
947570400;10831.623
947574000;11365.0899
947577600;11608.6281
947581200;12131.8927
947584800;12723.9993
947588400;13085.3666
947592000;13198.7453
947595600;13183.5033
947599200;13137.7782
947602800;12944.3228
947606400;13156.7304
947610000;14196.2496
947613600;14462.6701
947617200;14196.8014
947620800;13602.3163
947624400;12927.4445
947628000;12079.6081
947631600;10867.8805
947635200;9973.955
947638800;9692.5429
947642400;9571.6924
947646000;9645.9376
947649600;9919.4955
947653200;10589.9727
947656800;12025.5824
947660400;14928.278
947664000;17556.1731
947667600;18066.2896
947671200;18068.3458
947674800;18190.3964
947678400;17658.4412
947682000;17678.9116
947685600;17686.0609
947689200;17438.6511
947692800;16813.0905
947696400;16455.0544
947700000;16335.1267
947703600;16090.346
947707200;15143.042
947710800;13894.1172
947714400;12567.0572
947718000;11283.3686
947721600;10228.3538
947725200;9872.4532
947728800;9808.5777
947732400;9856.5739
947736000;10068.3167
947739600;10696.6989
947743200;12156.2983
947746800;15081.2709
947750400;17581.6249
947754000;17995.3689
947757600;17995.2609
947761200;17998.2435
947764800;17492.1517
947768400;17702.0563
947772000;17717.6651
947775600;17361.4257
947779200;16599.0991
947782800;16219.807
947786400;16115.8682
947790000;15917.966
947793600;15103.544
947797200;13895.5907
947800800;12488.029
947804400;11221.7477
947808000;10100.0516
947811600;9738.3598
947815200;9643.7821
947818800;9732.731
947822400;9909.5796
947826000;10493.473
947829600;11903.0068
947833200;14816.3922
947836800;17354.1
947840400;17692.4641
947844000;17773.5134
947847600;17682.468
947851200;17072.9989
947854800;17367.9559
947858400;17442.4676
947862000;17055.7913
947865600;16465.3263
947869200;16170.9411
947872800;16105.4023
947876400;15707.8011
947880000;14699.6524
947883600;13472.5332
947887200;12218.8985
947890800;11037.9869
947894400;10032.6548
947898000;9605.7685
947901600;9479.9347
947905200;9552.3892
947908800;9677.0291
947912400;10295.9421
947916000;11781.6398
947919600;14809.7839
947923200;17229.3184
947926800;17669.4373
947930400;17698.0117
947934000;17782.3465
947937600;17166.6307
947941200;17298.6393
947944800;17325.7309
947948400;17076.1748
947952000;16374.1476
947955600;16013.8209
947959200;16057.8828
947962800;15661.6701
947966400;14821.0143
947970000;13610.2201
947973600;12305.0837
947977200;11049.6229
947980800;10034.7073
947984400;9603.6286
947988000;9389.4972
947991600;9455.6177
947995200;9631.6902
947998800;10268.3712
948002400;11735.3054
948006000;14634.5381
948009600;17080.3113
948013200;17475.0046
948016800;17406.6161
948020400;17430.2084
948024000;16896.0433
948027600;16812.9089
948031200;16715.3394
948034800;16206.577
948038400;15596.8868
948042000;15556.7115
948045600;15425.5466
948049200;15009.5505
948052800;14258.2286
948056400;13198.8379
948060000;12228.4843
948063600;11236.1746
948067200;10124.8455
948070800;9565.2662
948074400;9293.7579
948078000;9350.9206
948081600;9506.5055
948085200;10016.9143
948088800;10815.6636
948092400;11851.5957
948096000;12732.5299
948099600;13430.272
948103200;14050.864
948106800;14248.8959
948110400;14024.1225
948114000;13861.4307
948117600;13689.849
948121200;13498.1616
948124800;13649.3288
948128400;14387.3837
948132000;14467.2833
948135600;14175.0842
948139200;13556.9491
948142800;12794.6093
948146400;12147.1931
948150000;11222.0952
948153600;10224.4953
948157200;9745.1379
948160800;9503.3708
948164400;9446.1799
948168000;9513.6194
948171600;9916.6875
948175200;10420.2968
948178800;10973.5756
948182400;11242.9818
948186000;11802.0654
948189600;12441.5833
948193200;12824.0094
948196800;12983.1478
948200400;12971.6755
948204000;12897.2963
948207600;12644.9368
948211200;12868.999
948214800;13882.3531
948218400;14266.5061
948222000;13957.7543
948225600;13334.183
948229200;12683.7411
948232800;11902.4458
948236400;10677.7075
948240000;9680.4982
948243600;9326.0997
948247200;9175.1693
948250800;9204.6189
948254400;9441.9613
948258000;10127.5253
948261600;11626.7268
948265200;14539.2024
948268800;17150.6842
948272400;17619.0682
948276000;17606.7408
948279600;17729.7147
948283200;17228.2168
948286800;17292.6462
948290400;17303.2357
948294000;17012.7378
948297600;16374.0549
948301200;15996.1217
948304800;15945.2003
948308400;15697.3155
948312000;14752.3612
948315600;13521.3259
948319200;12276.6506
948322800;11019.7498
948326400;10007.3311
948330000;9614.5486
948333600;9494.7199
948337200;9564.3303
948340800;9808.3622
948344400;10469.8279
948348000;11883.3395
948351600;14841.3529
948355200;17313.0124
948358800;17716.5461
948362400;17708.4622
948366000;17670.8171
948369600;17049.5549
948373200;17259.7788
948376800;17238.0814
948380400;16963.2839
948384000;16216.9586
948387600;15896.8975
948391200;15918.0082
948394800;15780.9912
948398400;14978.867
948402000;13752.333
948405600;12335.6049
948409200;11061.3455
948412800;9880.0943
948416400;9477.4866
948420000;9346.3227
948423600;9403.3984
948427200;9609.5993
948430800;10226.0568
948434400;11631.2482
948438000;14509.0184
948441600;17007.8179
948445200;17406.4819
948448800;17576.3271
948452400;17499.1709
948456000;16914.3091
948459600;17149.8624
948463200;17120.3719
948466800;16760.1145
948470400;16116.8337
948474000;15847.1745
948477600;15987.0682
948481200;15721.3998
948484800;14732.1167
948488400;13522.1149
948492000;12231.7065
948495600;11032.5382
948499200;10069.0768
948502800;9654.3269
948506400;9568.579
948510000;9657.7232
948513600;9843.2157
948517200;10488.7182
948520800;11867.2526
948524400;14789.111
948528000;17065.8921
948531600;17410.819
948535200;17425.8437
948538800;17450.0997
948542400;16795.0442
948546000;16965.392
948549600;17015.1719
948553200;16770.9116
948556800;16052.7332
948560400;15811.0752
948564000;16090.0145
948567600;15852.7899
948571200;15056.2529
948574800;13809.8335
948578400;12500.1356
948582000;11253.9401
948585600;10389.4598
948589200;10030.3108
948592800;9987.4668
948596400;10092.716
948600000;10288.1755
948603600;10920.6734
948607200;12289.8395
948610800;15063.9191
948614400;17407.3013
948618000;17754.8111
948621600;17532.1853
948625200;17548.7708
948628800;16952.6822
948632400;16925.623
948636000;16858.8696
948639600;16410.6537
948643200;15768.0638
948646800;15849.0904
948650400;15934.0946
948654000;15535.7608
948657600;14770.0711
948661200;13696.8816
948664800;12689.468
948668400;11742.7958
948672000;10691.5051
948675600;10223.3927
948679200;10016.061
948682800;10028.6307
948686400;10144.9156
948690000;10616.0966
948693600;11320.4132
948697200;12292.5975
948700800;13086.1962
948704400;13734.8199
948708000;14194.0121
948711600;14233.7491
948715200;13942.4282
948718800;13678.3015
948722400;13504.9138
948726000;13340.1198
948729600;13528.1852
948733200;14402.3809
948736800;14650.9048
948740400;14372.5441
948744000;13741.0233
948747600;13013.6696
948751200;12335.3343
948754800;11455.252
948758400;10550.9102
948762000;10140.8078
948765600;9970.6494
948769200;9930.4524
948772800;9988.342
948776400;10367.8462
948780000;10817.1672
948783600;11326.847
948787200;11486.9818
948790800;11926.4348
948794400;12459.9752
948798000;12761.566
948801600;12894.4146
948805200;12872.3634
948808800;12834.6356
948812400;12606.7606
948816000;12879.2388
948819600;13879.8182
948823200;14437.3401
948826800;14162.3621
948830400;13550.6995
948834000;12893.7239
948837600;12102.2073
948841200;10933.1175
948844800;9984.7061
948848400;9675.065
948852000;9595.823
948855600;9614.4155
948859200;9874.7159
948862800;10538.3859
948866400;11948.5777
948870000;14844.6463
948873600;17304.4266
948877200;17746.7527
948880800;17763.8733
948884400;17861.7714
948888000;17303.645
948891600;17329.7615
948895200;17304.483
948898800;16957.1881
948902400;16233.9518
948906000;15816.022
948909600;15985.503
948913200;15796.3805
948916800;14820.881
948920400;13558.6058
948924000;12248.7762
948927600;10997.0847
948931200;9980.1167
948934800;9616.5036
948938400;9517.7748
948942000;9582.6299
948945600;9809.4545
948949200;10439.5942
948952800;11839.001
948956400;14779.0439
948960000;17162.7376
948963600;17631.8356
948967200;17680.2562
948970800;17755.726
948974400;17148.1003
948978000;17322.0745
948981600;17196.7217
948985200;16891.5655
948988800;16096.0222
948992400;15651.3038
948996000;15873.4827
948999600;15751.2038
949003200;14992.123
949006800;13772.7822
949010400;12336.9458
949014000;11035.2327
949017600;9865.8628
949021200;9466.5702
949024800;9342.6235
949028400;9364.2836
949032000;9573.0531
949035600;10198.6305
949039200;11565.0325
949042800;14437.4824
949046400;16887.9402
949050000;17295.1515
949053600;17407.8908
949057200;17437.0728
949060800;16853.2687
949064400;17015.882
949068000;16935.6422
949071600;16638.0153
949075200;15874.0259
949078800;15478.5654
949082400;15812.865
949086000;15637.9686
949089600;14633.0209
949093200;13396.8433
949096800;12122.9835
949100400;10898.9165
949104000;9889.7034
949107600;9451.2461
949111200;9359.0552
949114800;9418.3473
949118400;9600.0067
949122000;10270.0285
949125600;11710.7698
949129200;14643.646
949132800;16918.5151
949136400;17323.5241
949140000;17351.1035
949143600;17376.5251
949147200;16784.9288
949150800;16945.6713
949154400;16964.918
949158000;16596.5988
949161600;15759.6402
949165200;15398.5976
949168800;15757.6112
949172400;15618.534
949176000;14815.6692
949179600;13579.9194
949183200;12217.7482
949186800;10907.5124
949190400;10005.9025
949194000;9622.0467
949197600;9501.0579
949201200;9517.9878
949204800;9695.4524
949208400;10320.6317
949212000;11737.7927
949215600;14508.9509
949219200;16827.1017
949222800;17340.7545
949226400;17233.9434
949230000;17365.063
949233600;16763.2211
949237200;16745.3924
949240800;16638.9629
949244400;16091.7935
949248000;15344.4028
949251600;15285.0591
949255200;15508.0479
949258800;15111.6929
949262400;14343.55
949266000;13278.7782
949269600;12300.7681
949273200;11298.5445
949276800;10236.2202
949280400;9707.0516
949284000;9438.7095
949287600;9363.8249
949291200;9489.9036
949294800;10001.1809
949298400;10737.5231
949302000;11793.4058
949305600;12662.9428
949309200;13425.3201
949312800;13908.0451
949316400;14025.1062
949320000;13846.6425
949323600;13564.2872
949327200;13365.1785
949330800;13219.1408
949334400;13337.0431
949338000;14131.3827
949341600;14481.2583
949345200;14251.8753
949348800;13743.4569
949352400;13042.7617
949356000;12258.2153
949359600;11294.4606
949363200;10304.1923
949366800;9823.3056
949370400;9522.752
949374000;9486.6473
949377600;9586.7036
949381200;10001.5138
949384800;10458.1685
949388400;11013.8933
949392000;11067.7389
949395600;11549.5454
949399200;12124.4641
949402800;12459.7871
949406400;12580.718
949410000;12549.8277
949413600;12511.144
949417200;12283.9981
949420800;12456.4097
949424400;13329.1687
949428000;13963.7406
949431600;13727.5503
949435200;13153.5002
949438800;12471.4513
949442400;11668.1377
949446000;10521.7572
949449600;9554.5275
949453200;9155.4277
949456800;8992.7853
949460400;8971.2647
949464000;9219.305
949467600;9944.1224
949471200;11377.6201
949474800;14278.5193
949478400;16618.8029
949482000;17190.0792
949485600;17270.9399
949489200;17408.9676
949492800;16863.729
949496400;16910.7256
949500000;16877.4488
949503600;16568.5702
949507200;15676.882
949510800;15179.5819
949514400;15508.9598
949518000;15411.9986
949521600;14479.5803
949525200;13240.3191
949528800;11983.305
949532400;10759.5114
949536000;9730.2514
949539600;9317.9796
949543200;9161.7503
949546800;9189.6671
949550400;9397.5649
949554000;10046.2354
949557600;11458.8027
949561200;14250.6227
949564800;16583.6518
949568400;17085.8044
949572000;17155.1181
949575600;17193.3944
949579200;16587.2964
949582800;16729.2286
949586400;16711.4629
949590000;16339.9247
949593600;15513.5158
949597200;15005.2073
949600800;15510.1696
949604400;15473.2138
949608000;14678.9129
949611600;13507.2277
949615200;12160.9635
949618800;10866.6172
949622400;9736.6113
949626000;9336.1998
949629600;9224.638
949633200;9282.1653
949636800;9487.4066
949640400;10108.8985
949644000;11463.9331
949647600;14238.3371
949651200;16552.0235
949654800;16867.6225
949658400;16880.2181
949662000;16876.0052
949665600;16246.8965
949669200;16402.7498
949672800;16402.3463
949676400;16183.5168
949680000;15392.0178
949683600;14907.5002
949687200;15469.4585
949690800;15394.6262
949694400;14472.333
949698000;13251.7525
949701600;11986.3005
949705200;10757.4239
949708800;9754.902
949712400;9357.0749
949716000;9218.464
949719600;9265.1477
949723200;9465.959
949726800;10144.2653
949730400;11624.2425
949734000;14507.6042
949737600;16729.9799
949741200;17223.013
949744800;17275.2039
949748400;17307.1728
949752000;16764.1982
949755600;16947.4285
949759200;16966.6786
949762800;16552.833
949766400;15699.3118
949770000;15124.6804
949773600;15592.4188
949777200;15499.5331
949780800;14667.7429
949784400;13456.0099
949788000;12158.5165
949791600;10864.066
949795200;9926.5527
949798800;9523
949802400;9358.6975
949806000;9392.9334
949809600;9582.318
949813200;10214.1031
949816800;11636.5245
949820400;14365.0622
949824000;16647.765
949827600;17192.1499
949831200;17112.19
949834800;17111.4049
949838400;16430.9526
949842000;16319.9756
949845600;16213.2357
949849200;15695.2162
949852800;15042.7643
949856400;14940.9413
949860000;15381.9507
949863600;15101.0119
949867200;14272.9539
949870800;13211.4086
949874400;12222.2443
949878000;11159.2137
949881600;10042.2293
949885200;9514.7707
949888800;9275.8318
949892400;9268.8436
949896000;9432.8146
949899600;9926.4628
949903200;10671.9001
949906800;11658.4047
949910400;12464.2197
949914000;13221.9854
949917600;13687.9836
949921200;13861.2602
949924800;13710.0476
949928400;13382.9966
949932000;13173.8404
949935600;13068.0533
949939200;13069.6603
949942800;13631.8485
949946400;14085.1296
949950000;13884.5368
949953600;13498.9609
949957200;12835.0087
949960800;12102.6004
949964400;11189.3768
949968000;10259.4684
949971600;9768.2458
949975200;9457.0889
949978800;9435.9142
949982400;9560.7585
949986000;10005.9293
949989600;10475.5134
949993200;10988.222
949996800;11070.819
950000400;11583.5087
950004000;12158.7118
950007600;12415.6422
950011200;12507.5144
950014800;12475.4939
950018400;12359.0814
950022000;12152.5805
950025600;12308.9943
950029200;13122.4214
950032800;13893.344
950036400;13828.5504
950040000;13289.2709
950043600;12587.4739
950047200;11734.7636
950050800;10654.5492
950054400;9774.6623
950058000;9401.7222
950061600;9282.4275
950065200;9342.7165
950068800;9544.8116
950072400;10218.6437
950076000;11537.5192
950079600;14218.9234
950083200;16379.7853
950086800;16914.7903
950090400;16910.8128
950094000;16968.5601
950097600;16401.1049
950101200;16532.9256
950104800;16555.635
950108400;16292.8437
950112000;15526.9741
950115600;14984.5713
950119200;15506.8139
950122800;15579.9734
950126400;14710.4479
950130000;13459.7434
950133600;12222.3606
950137200;11027.1768
950140800;9962.9423
950144400;9596.0903
950148000;9493.0126
950151600;9551.758
950155200;9690.5454
950158800;10285.7904
950162400;11616.2545
950166000;14277.2362
950169600;16456.8108
950173200;16827.3051
950176800;16798.47
950180400;16769.9825
950184000;16158.6913
950187600;16348.3949
950191200;16443.2499
950194800;16086.9481
950198400;15278.5557
950202000;14721.678
950205600;15349.9374
950209200;15444.38
950212800;14676.2992
950216400;13472.6883
950220000;12109.2452
950223600;10806.8236
950227200;9729.9743
950230800;9313.2335
950234400;9206.6612
950238000;9278.5617
950241600;9474.127
950245200;10111.8599
950248800;11448.4068
950252400;14175.9017
950256000;16399.1059
950259600;16725.0753
950263200;16805.422
950266800;16908.7337
950270400;16391.4326
950274000;16558.9302
950277600;16582.065
950281200;16371.7784
950284800;15531.7669
950288400;14907.1385
950292000;15512.2829
950295600;15525.9771
950299200;14640.7049
950302800;13405.1857
950306400;12117.4893
950310000;10891.5274
950313600;9908.2329
950317200;9544.8249
950320800;9431.0139
950324400;9478.389
950328000;9667.3574
950331600;10272.2712
950335200;11623.1259
950338800;14353.0648
950342400;16439.5923
950346000;16893.3694
950349600;16935.6101
950353200;16976.0714
950356800;16445.4049
950360400;16555.56
950364000;16583.7213
950367600;16191.5782
950371200;15398.5052
950374800;14783.5187
950378400;15424.9062
950382000;15472.9171
950385600;14673.6483
950389200;13452.2684
950392800;12152.0684
950396400;10862.517
950400000;9926.4236
950403600;9517.6821
950407200;9404.4085
950410800;9474.8052
950414400;9684.9078
950418000;10320.7558
950421600;11679.5423
950425200;14244.5187
950428800;16454.5939
950432400;16980.0221
950436000;16964.4208
950439600;17007.3889
950443200;16359.0173
950446800;16315.1362
950450400;16178.7233
950454000;15645.7809
950457600;15001.2923
950461200;14808.7461
950464800;15279.2783
950468400;15047.055
950472000;14207.7703
950475600;13182.9396
950479200;12175.5994
950482800;11139.4528
950486400;9968.9106
950490000;9476.3429
950493600;9281.1858
950497200;9301.9743
950500800;9456.3215
950504400;9906.2751
950508000;10548.882
950511600;11408.6768
950515200;12108.8012
950518800;12743.9278
950522400;13119.1118
950526000;13244.7749
950529600;12998.3468
950533200;12729.7926
950536800;12658.783
950540400;12610.3866
950544000;12645.8607
950547600;13129.3782
950551200;13729.9929
950554800;13627.0551
950558400;13180.8638
950562000;12482.2831
950565600;11778.7759
950569200;10921.2544
950572800;9969.6157
950576400;9484.3432
950580000;9197.527
950583600;9170.2835
950587200;9258.5018
950590800;9677.15
950594400;10165.576
950598000;10617.7696
950601600;10760.3108
950605200;11311.4688
950608800;11920.7883
950612400;12206.9711
950616000;12296.5373
950619600;12278.3482
950623200;12164.5665
950626800;12012.2171
950630400;12175.8986
950634000;12872.1503
950637600;13719.4584
950641200;13801.8737
950644800;13288.3777
950648400;12633.4341
950652000;11775.3432
950655600;10665.0016
950659200;9749.3264
950662800;9354.6225
950666400;9243.5283
950670000;9292.962
950673600;9480.5296
950677200;10160.5528
950680800;11485.8087
950684400;14103.4271
950688000;16256.7427
950691600;16822.0009
950695200;16874.6176
950698800;16877.2544
950702400;16294.3112
950706000;16384.1006
950709600;16380.7267
950713200;16034.0559
950716800;15333.8436
950720400;14694.971
950724000;15283.9104
950727600;15493.9184
950731200;14663.4302
950734800;13399.6977
950738400;12070.5443
950742000;10798.643
950745600;9741.3617
950749200;9385.5098
950752800;9311.8828
950756400;9391.3918
950760000;9561.6921
950763600;10183.7818
950767200;11509.0868
950770800;14106.8345
950774400;16271.2016
950778000;16613.7757
950781600;16629.1835
950785200;16637.877
950788800;16018.4062
950792400;16259.8737
950796000;16299.8849
950799600;15956.4905
950803200;15176.7409
950806800;14482.7491
950810400;15244.0451
950814000;15533.3225
950817600;14822.1808
950821200;13562.8072
950824800;12096.2175
950828400;10764.5127
950832000;9735.8593
950835600;9372.3875
950839200;9337.8151
950842800;9439.221
950846400;9613.2606
950850000;10226.2508
950853600;11530.4129
950857200;14080.2604
950860800;16257.0512
950864400;16552.1013
950868000;16502.0139
950871600;16594.3419
950875200;16064.3837
950878800;16182.4458
950882400;16216.73
950886000;15992.5034
950889600;15187.8308
950893200;14465.6982
950896800;15242.0999
950900400;15531.2975
950904000;14705.3387
950907600;13552.5334
950911200;12259.0088
950914800;10968.5389
950918400;9953.753
950922000;9602.7273
950925600;9524.211
950929200;9561.3133
950932800;9697.7166
950936400;10306.471
950940000;11682.0322
950943600;14311.9891
950947200;16339.5013
950950800;16818.9006
950954400;16903.6566
950958000;16945.0695
950961600;16385.5436
950965200;16443.6015
950968800;16480.1957
950972400;16066.0699
950976000;15249.463
950979600;14553.2364
950983200;15231.7437
950986800;15534.3258
950990400;14778.5792
950994000;13526.1786
950997600;12130.4428
951001200;10760.0915
951004800;9674.7954
951008400;9223.1288
951012000;9047.6794
951015600;9068.2117
951019200;9273.3391
951022800;9897.8446
951026400;11277.2555
951030000;13792.5405
951033600;15988.0737
951037200;16508.1849
951040800;16534.0157
951044400;16653.1689
951048000;16004.5108
951051600;15982.1667
951055200;15733.3328
951058800;15226.5413
951062400;14526.9884
951066000;14160.3592
951069600;14643.2517
951073200;14597.9933
951076800;13852.2303
951080400;12789.6904
951084000;11776.8163
951087600;10759.8563
951091200;9538.4512
951094800;9051.5308
951098400;8838.4169
951102000;8797.6817
951105600;8934.3926
951109200;9412.2778
951112800;10091.5611
951116400;11030.5903
951120000;11815.4614
951123600;12519.2886
951127200;12976.3328
951130800;13125.0152
951134400;12830.4559
951138000;12621.9468
951141600;12519.7262
951145200;12399.359
951148800;12410.7354
951152400;12799.4077
951156000;13322.6093
951159600;13311.5016
951163200;12807.5951
